node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n475,36,1.0,1.0,1.0,1.0,1.0,shared
n476,36,1.0,0.5,0.5,1.0,0.75,shared
n477,36,1.0,1.0,1.0,1.0,1.0,shared
n478,36,1.0,1.0,1.0,1.0,1.0,shared
n479,36,1.0,1.0,1.0,1.0,1.0,shared
n480,36,1.0,1.0,1.0,1.0,1.0,shared
n481,36,1.0,0.5,0.5,1.0,0.75,shared
n482,36,1.0,1.0,1.0,1.0,1.0,shared
n483,36,1.0,1.0,1.0,1.0,1.0,shared
n484,36,1.0,1.0,1.0,1.0,1.0,shared
n485,36,1.0,1.0,1.0,1.0,1.0,shared
n486,36,1.0,1.0,1.0,1.0,1.0,shared
n487,36,1.0,1.0,1.0,1.0,1.0,shared
n488,36,1.0,1.0,1.0,1.0,1.0,shared
n489,36,1.0,1.0,1.0,1.0,1.0,shared
n490,36,1.0,0.5,1.0,1.0,0.875,shared
n491,36,1.0,1.0,1.0,1.0,1.0,shared
n492,36,1.0,1.0,1.0,1.0,1.0,shared
n493,36,1.0,1.0,1.0,1.0,1.0,shared
n494,36,1.0,1.0,1.0,1.0,1.0,shared
n495,36,1.0,1.0,1.0,1.0,1.0,shared
n496,36,1.0,1.0,1.0,1.0,1.0,shared
n497,36,1.0,1.0,1.0,1.0,1.0,shared
n498,36,1.0,1.0,1.0,1.0,1.0,shared
n499,36,1.0,1.0,1.0,1.0,1.0,shared
n500,36,1.0,1.0,1.0,1.0,1.0,shared
n501,36,1.0,1.0,1.0,1.0,1.0,shared
n502,36,1.0,1.0,1.0,1.0,1.0,shared
n503,36,1.0,1.0,1.0,1.0,1.0,shared
n504,36,1.0,1.0,1.0,1.0,1.0,shared
n505,36,1.0,1.0,1.0,1.0,1.0,shared
n506,36,1.0,1.0,1.0,1.0,1.0,shared
n507,36,1.0,1.0,1.0,1.0,1.0,shared
n508,36,1.0,1.0,1.0,1.0,1.0,shared
n509,36,1.0,1.0,1.0,1.0,1.0,shared
n510,36,1.0,1.0,1.0,1.0,1.0,shared
n511,36,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,shared
n512,36,1.0,1.0,1.0,1.0,1.0,shared
n513,36,1.0,0.5,0.5,1.0,0.75,shared
n514,36,1.0,1.0,1.0,1.0,1.0,shared
n515,36,1.0,1.0,1.0,1.0,1.0,shared
n516,36,1.0,1.0,1.0,1.0,1.0,shared
n517,36,1.0,1.0,1.0,1.0,1.0,shared
n518,36,1.0,1.0,1.0,1.0,1.0,shared
n519,36,1.0,1.0,1.0,1.0,1.0,shared
n520,36,1.0,1.0,1.0,1.0,1.0,shared
n521,36,1.0,1.0,1.0,1.0,1.0,shared
n522,36,1.0,1.0,1.0,1.0,1.0,shared
n523,36,1.0,1.0,1.0,1.0,1.0,shared
n524,36,1.0,0.5,0.5,1.0,0.75,shared
n525,36,1.0,1.0,1.0,1.0,1.0,shared
n526,36,1.0,1.0,1.0,1.0,1.0,shared
n527,36,1.0,1.0,1.0,1.0,1.0,shared
n528,36,1.0,1.0,1.0,1.0,1.0,shared
n529,36,1.0,1.0,1.0,1.0,1.0,shared
n530,36,1.0,1.0,1.0,1.0,1.0,shared
n531,36,1.0,1.0,1.0,1.0,1.0,shared
n532,36,1.0,1.0,1.0,1.0,1.0,shared
n533,36,1.0,1.0,1.0,1.0,1.0,shared
n534,36,1.0,1.0,1.0,1.0,1.0,shared
n535,36,1.0,1.0,1.0,1.0,1.0,shared
n536,36,1.0,0.5,0.5,1.0,0.75,shared
n537,36,1.0,1.0,1.0,1.0,1.0,shared
n538,36,1.0,1.0,1.0,1.0,1.0,shared
n539,36,1.0,1.0,1.0,1.0,1.0,shared
n540,36,1.0,1.0,1.0,1.0,1.0,shared
n541,36,1.0,1.0,1.0,1.0,1.0,shared
n542,36,1.0,1.0,1.0,1.0,1.0,shared
n543,36,1.0,1.0,1.0,1.0,1.0,shared
n544,36,1.0,1.0,1.0,1.0,1.0,shared
n545,36,1.0,1.0,1.0,1.0,1.0,shared
n546,36,1.0,1.0,1.0,1.0,1.0,shared
n547,36,1.0,1.0,1.0,1.0,1.0,shared
n548,36,1.0,1.0,1.0,1.0,1.0,shared
n549,36,1.0,1.0,1.0,1.0,1.0,shared
n550,36,1.0,1.0,1.0,1.0,1.0,shared
n551,36,1.0,1.0,1.0,1.0,1.0,shared
n552,36,1.0,1.0,1.0,1.0,1.0,shared
n553,36,1.0,1.0,1.0,1.0,1.0,shared
n554,36,1.0,1.0,1.0,1.0,1.0,shared
n555,36,1.0,1.0,1.0,1.0,1.0,shared
n556,36,1.0,1.0,1.0,1.0,1.0,shared
n557,36,1.0,1.0,1.0,1.0,1.0,shared
n558,36,1.0,1.0,1.0,1.0,1.0,shared
n559,36,1.0,1.0,1.0,1.0,1.0,shared
n560,36,1.0,1.0,1.0,1.0,1.0,shared
n561,36,1.0,1.0,1.0,1.0,1.0,shared
n562,36,1.0,1.0,1.0,1.0,1.0,shared
n563,36,1.0,1.0,1.0,1.0,1.0,shared
n564,36,1.0,1.0,1.0,1.0,1.0,shared
n565,36,1.0,1.0,1.0,1.0,1.0,shared
n566,36,1.0,1.0,1.0,1.0,1.0,shared
n567,36,1.0,0.5,0.5,1.0,0.75,shared
n568,36,1.0,1.0,1.0,1.0,1.0,shared
n569,36,1.0,0.3333333333333333,0.6666666666666666,1.0,0.75,shared
n570,36,1.0,1.0,1.0,1.0,1.0,shared
n571,36,1.0,1.0,1.0,1.0,1.0,shared
n572,36,1.0,1.0,1.0,1.0,1.0,shared
n573,36,1.0,1.0,1.0,1.0,1.0,shared
n574,36,1.0,1.0,1.0,1.0,1.0,shared
n575,36,1.0,1.0,1.0,1.0,1.0,shared
n576,36,1.0,1.0,1.0,1.0,1.0,shared
n577,36,1.0,0.5,0.5,1.0,0.75,shared
n578,36,1.0,1.0,1.0,1.0,1.0,shared
n579,36,1.0,0.5,0.5,1.0,0.75,shared
n580,36,1.0,1.0,1.0,1.0,1.0,shared
n581,36,1.0,1.0,1.0,1.0,1.0,shared
n582,36,1.0,1.0,1.0,1.0,1.0,shared
n583,36,1.0,1.0,1.0,1.0,1.0,shared
n584,36,1.0,1.0,1.0,1.0,1.0,shared
n585,36,1.0,0.5,0.5,1.0,0.75,shared
n586,36,1.0,1.0,1.0,1.0,1.0,shared
n587,36,1.0,1.0,1.0,1.0,1.0,shared
n588,36,1.0,0.5,0.5,1.0,0.75,shared
n589,36,1.0,1.0,1.0,1.0,1.0,shared
n590,36,1.0,1.0,1.0,1.0,1.0,shared
n591,36,1.0,1.0,1.0,1.0,1.0,shared
n592,36,1.0,1.0,1.0,1.0,1.0,shared
n593,36,1.0,1.0,1.0,1.0,1.0,shared
n594,36,1.0,1.0,1.0,1.0,1.0,shared
n595,36,1.0,1.0,1.0,1.0,1.0,shared
n596,36,1.0,1.0,1.0,1.0,1.0,shared
n597,36,1.0,0.3333333333333333,0.6666666666666666,1.0,0.75,shared
n598,36,1.0,0.3333333333333333,0.6666666666666666,1.0,0.75,shared
n599,36,1.0,1.0,1.0,1.0,1.0,shared
n600,36,1.0,1.0,1.0,1.0,1.0,shared
n601,36,1.0,1.0,1.0,1.0,1.0,shared
n602,36,1.0,1.0,0.5,1.0,0.875,shared
n603,36,1.0,1.0,1.0,1.0,1.0,shared
n604,36,1.0,0.5,0.5,1.0,0.75,shared
n605,36,1.0,0.5,0.5,1.0,0.75,shared
n606,36,1.0,0.5,0.5,1.0,0.75,shared
n607,36,1.0,1.0,1.0,1.0,1.0,shared
n608,36,1.0,1.0,1.0,1.0,1.0,shared
n609,36,1.0,0.5,0.5,1.0,0.75,shared
n610,36,1.0,1.0,1.0,1.0,1.0,shared
n611,36,1.0,1.0,1.0,1.0,1.0,shared
n612,36,1.0,1.0,1.0,1.0,1.0,shared
n613,36,1.0,0.5,0.5,1.0,0.75,shared
n614,36,1.0,0.5,1.0,1.0,0.875,shared
n615,36,1.0,1.0,1.0,1.0,1.0,shared
n616,36,1.0,1.0,1.0,1.0,1.0,shared
n617,36,1.0,1.0,1.0,1.0,1.0,shared
n618,36,1.0,1.0,1.0,1.0,1.0,shared
n619,36,1.0,1.0,1.0,1.0,1.0,shared
n620,36,1.0,1.0,1.0,1.0,1.0,shared
n621,36,1.0,1.0,1.0,1.0,1.0,shared
n622,36,1.0,1.0,1.0,1.0,1.0,shared
n623,36,1.0,1.0,1.0,1.0,1.0,shared
n624,36,1.0,0.5,0.5,1.0,0.75,shared
n625,36,1.0,1.0,1.0,1.0,1.0,shared
n626,36,1.0,0.5,0.5,1.0,0.75,shared
n627,36,1.0,1.0,1.0,1.0,1.0,shared
n628,36,1.0,1.0,1.0,1.0,1.0,shared
n629,36,1.0,1.0,1.0,1.0,1.0,shared
n630,36,1.0,0.5,0.5,1.0,0.75,shared
n631,36,1.0,1.0,1.0,1.0,1.0,shared
n632,36,1.0,0.5,0.5,1.0,0.75,shared
n633,36,1.0,1.0,1.0,1.0,1.0,shared
n634,36,1.0,1.0,1.0,1.0,1.0,shared
n635,36,1.0,1.0,1.0,1.0,1.0,shared
n636,36,1.0,1.0,1.0,1.0,1.0,shared
n637,36,1.0,1.0,1.0,1.0,1.0,shared
n638,36,1.0,1.0,1.0,1.0,1.0,shared
n639,36,1.0,1.0,1.0,1.0,1.0,shared
n640,36,1.0,1.0,1.0,1.0,1.0,shared
n641,36,1.0,1.0,1.0,1.0,1.0,shared
n642,36,1.0,1.0,1.0,1.0,1.0,shared
n643,36,1.0,1.0,1.0,1.0,1.0,shared
n644,36,1.0,1.0,1.0,1.0,1.0,shared
n645,36,1.0,1.0,1.0,1.0,1.0,shared
n646,36,1.0,1.0,1.0,1.0,1.0,shared
n647,36,1.0,1.0,1.0,1.0,1.0,shared
n648,36,1.0,0.5,0.5,1.0,0.75,shared
n649,36,1.0,1.0,1.0,1.0,1.0,shared
n650,36,1.0,1.0,1.0,1.0,1.0,shared
n651,36,1.0,1.0,1.0,1.0,1.0,shared
n652,36,1.0,1.0,1.0,1.0,1.0,shared
n653,36,1.0,0.5,0.5,1.0,0.75,shared
n654,36,1.0,1.0,1.0,1.0,1.0,shared
n655,36,1.0,1.0,1.0,1.0,1.0,shared
n656,36,1.0,1.0,1.0,1.0,1.0,shared
n657,36,1.0,1.0,1.0,1.0,1.0,shared
n658,36,1.0,1.0,1.0,1.0,1.0,shared
n659,36,1.0,1.0,1.0,1.0,1.0,shared
n660,36,1.0,0.5,0.5,1.0,0.75,shared
n661,36,1.0,1.0,1.0,1.0,1.0,shared
n662,36,1.0,1.0,1.0,1.0,1.0,shared
n663,36,1.0,1.0,1.0,1.0,1.0,shared
n664,36,1.0,1.0,1.0,1.0,1.0,shared
n665,36,1.0,1.0,1.0,1.0,1.0,shared
n666,36,1.0,1.0,1.0,1.0,1.0,shared
n667,36,1.0,1.0,1.0,1.0,1.0,shared
n668,36,1.0,0.5,0.5,1.0,0.75,shared
n669,36,1.0,1.0,1.0,1.0,1.0,shared
n670,36,1.0,1.0,1.0,1.0,1.0,shared
n671,36,1.0,1.0,1.0,1.0,1.0,shared
n672,36,1.0,1.0,1.0,1.0,1.0,shared
n673,36,1.0,1.0,1.0,1.0,1.0,shared
n674,36,1.0,0.5,0.5,1.0,0.75,shared
n675,36,1.0,1.0,1.0,1.0,1.0,shared
n676,36,1.0,1.0,1.0,1.0,1.0,shared
n677,36,1.0,1.0,1.0,1.0,1.0,shared
n678,36,1.0,1.0,1.0,1.0,1.0,shared
n679,36,1.0,1.0,1.0,1.0,1.0,shared
n680,36,1.0,1.0,1.0,1.0,1.0,shared
n681,36,1.0,1.0,1.0,1.0,1.0,shared
n682,36,1.0,0.5,0.5,1.0,0.75,shared
n683,36,1.0,1.0,1.0,1.0,1.0,shared
n684,36,1.0,0.5,0.5,1.0,0.75,shared
n685,36,1.0,0.5,0.5,1.0,0.75,shared
n686,36,1.0,1.0,1.0,1.0,1.0,shared
n687,36,1.0,0.5,0.5,1.0,0.75,shared
n688,36,1.0,1.0,1.0,1.0,1.0,shared
n689,36,1.0,1.0,1.0,1.0,1.0,shared
n690,36,1.0,1.0,1.0,1.0,1.0,shared
n691,36,1.0,0.5,0.5,1.0,0.75,shared
n692,36,1.0,0.5,1.0,1.0,0.875,shared
n693,36,1.0,1.0,1.0,1.0,1.0,shared
n694,36,1.0,0.5,0.5,1.0,0.75,shared
n695,36,1.0,1.0,1.0,1.0,1.0,shared
n696,36,1.0,1.0,1.0,1.0,1.0,shared
n697,36,1.0,1.0,1.0,1.0,1.0,shared
n698,36,1.0,1.0,1.0,1.0,1.0,shared
n699,36,1.0,1.0,1.0,1.0,1.0,shared
n700,36,1.0,1.0,1.0,1.0,1.0,shared
n701,36,1.0,1.0,1.0,1.0,1.0,shared
n702,36,1.0,1.0,1.0,1.0,1.0,shared
n703,36,1.0,1.0,1.0,1.0,1.0,shared
n704,36,1.0,1.0,1.0,1.0,1.0,shared
n705,36,1.0,1.0,1.0,1.0,1.0,shared
n706,36,1.0,1.0,1.0,1.0,1.0,shared
n707,36,1.0,1.0,1.0,1.0,1.0,shared
n708,36,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,shared
n709,36,1.0,1.0,1.0,1.0,1.0,shared
n710,36,1.0,1.0,1.0,1.0,1.0,shared
n711,36,1.0,1.0,1.0,1.0,1.0,shared
n712,36,1.0,1.0,1.0,1.0,1.0,shared
n713,36,1.0,1.0,1.0,1.0,1.0,shared
n714,36,1.0,1.0,1.0,1.0,1.0,shared
n715,36,1.0,1.0,1.0,1.0,1.0,shared
n716,36,1.0,1.0,1.0,1.0,1.0,shared
n717,36,1.0,1.0,1.0,1.0,1.0,shared
n718,36,1.0,0.5,0.5,1.0,0.75,shared
n719,36,1.0,1.0,1.0,1.0,1.0,shared
n720,36,1.0,1.0,1.0,1.0,1.0,shared
n721,36,1.0,1.0,1.0,1.0,1.0,shared
n722,36,1.0,1.0,1.0,1.0,1.0,shared
n723,36,1.0,1.0,1.0,1.0,1.0,shared
n724,36,1.0,1.0,1.0,1.0,1.0,shared
n725,36,1.0,1.0,1.0,1.0,1.0,shared
n726,36,1.0,1.0,1.0,1.0,1.0,shared
n727,36,1.0,1.0,1.0,1.0,1.0,shared
n728,36,1.0,1.0,1.0,1.0,1.0,shared
n729,36,1.0,1.0,1.0,1.0,1.0,shared
n730,36,1.0,1.0,1.0,1.0,1.0,shared
n731,36,1.0,1.0,1.0,1.0,1.0,shared
n732,36,1.0,1.0,1.0,1.0,1.0,shared
n733,36,1.0,1.0,1.0,1.0,1.0,shared
n734,36,1.0,1.0,1.0,1.0,1.0,shared
n735,36,1.0,1.0,1.0,1.0,1.0,shared
n736,36,1.0,1.0,1.0,1.0,1.0,shared
n737,36,1.0,1.0,1.0,1.0,1.0,shared
n738,36,1.0,1.0,1.0,1.0,1.0,shared
n739,36,1.0,1.0,1.0,1.0,1.0,shared
n740,36,1.0,0.5,0.5,1.0,0.75,shared
n741,36,1.0,1.0,1.0,1.0,1.0,shared
n742,36,1.0,1.0,1.0,1.0,1.0,shared
n743,36,1.0,1.0,1.0,1.0,1.0,shared
n744,36,1.0,1.0,1.0,1.0,1.0,shared
n745,36,1.0,1.0,1.0,1.0,1.0,shared
n746,36,1.0,0.5,0.5,1.0,0.75,shared
n747,36,1.0,0.5,1.0,1.0,0.875,shared
n748,36,1.0,1.0,1.0,1.0,1.0,shared
n749,36,1.0,1.0,1.0,1.0,1.0,shared
n750,36,1.0,1.0,1.0,1.0,1.0,shared
n751,36,1.0,1.0,1.0,1.0,1.0,shared
n752,36,1.0,1.0,1.0,1.0,1.0,shared
n753,36,1.0,1.0,0.5,1.0,0.875,shared
n754,36,1.0,1.0,1.0,1.0,1.0,shared
n755,36,1.0,1.0,1.0,1.0,1.0,shared
n756,36,1.0,0.5,0.5,1.0,0.75,shared
n757,36,1.0,1.0,1.0,1.0,1.0,shared
n758,36,1.0,0.5,0.5,1.0,0.75,shared
n759,36,1.0,1.0,1.0,1.0,1.0,shared
n760,36,1.0,1.0,1.0,1.0,1.0,shared
n761,36,1.0,1.0,1.0,1.0,1.0,shared
n762,36,1.0,1.0,1.0,1.0,1.0,shared
n763,36,1.0,0.5,0.5,1.0,0.75,shared
n764,36,1.0,1.0,1.0,1.0,1.0,shared
n765,36,1.0,1.0,1.0,1.0,1.0,shared
n766,36,1.0,1.0,1.0,1.0,1.0,shared
n767,36,1.0,1.0,1.0,1.0,1.0,shared
n768,36,1.0,1.0,1.0,1.0,1.0,shared
n769,36,1.0,1.0,1.0,1.0,1.0,shared
n770,36,1.0,1.0,1.0,1.0,1.0,shared
n771,36,1.0,1.0,1.0,1.0,1.0,shared
n772,36,1.0,1.0,1.0,1.0,1.0,shared
n773,36,1.0,1.0,1.0,1.0,1.0,shared
n774,36,1.0,1.0,1.0,1.0,1.0,shared
n775,36,1.0,1.0,1.0,1.0,1.0,shared
n776,36,1.0,1.0,1.0,1.0,1.0,shared
n777,36,1.0,1.0,1.0,1.0,1.0,shared
n778,36,1.0,1.0,1.0,1.0,1.0,shared
n779,36,1.0,1.0,1.0,1.0,1.0,shared
n780,36,1.0,1.0,1.0,1.0,1.0,shared
n781,36,1.0,0.5,0.5,1.0,0.75,shared
n782,36,1.0,1.0,1.0,1.0,1.0,shared
n783,36,1.0,1.0,1.0,1.0,1.0,shared
n784,36,1.0,1.0,1.0,1.0,1.0,shared
n785,36,1.0,1.0,1.0,1.0,1.0,shared
n786,36,1.0,1.0,1.0,1.0,1.0,shared
n787,36,1.0,0.5,0.5,1.0,0.75,shared
n788,36,1.0,1.0,1.0,1.0,1.0,shared
n789,36,1.0,1.0,1.0,1.0,1.0,shared
n790,36,1.0,1.0,1.0,1.0,1.0,shared
n791,36,1.0,0.5,0.5,1.0,0.75,shared
n792,36,1.0,1.0,1.0,1.0,1.0,shared
n793,36,1.0,1.0,1.0,1.0,1.0,shared
n794,36,1.0,1.0,1.0,1.0,1.0,shared
n795,36,1.0,1.0,1.0,1.0,1.0,shared
n796,36,1.0,1.0,1.0,1.0,1.0,shared
n797,36,1.0,1.0,1.0,1.0,1.0,shared
n798,36,1.0,1.0,1.0,1.0,1.0,shared
n799,36,1.0,1.0,0.5,1.0,0.875,shared
n800,36,1.0,1.0,1.0,1.0,1.0,shared
n801,36,1.0,1.0,1.0,1.0,1.0,shared
n802,36,1.0,1.0,1.0,1.0,1.0,shared
n803,36,1.0,0.5,1.0,1.0,0.875,shared
n804,36,1.0,1.0,1.0,1.0,1.0,shared
n805,36,1.0,1.0,1.0,1.0,1.0,shared
n806,36,1.0,1.0,1.0,1.0,1.0,shared
n807,36,1.0,1.0,1.0,1.0,1.0,shared
n808,36,1.0,1.0,1.0,1.0,1.0,shared
n809,36,1.0,0.5,0.5,1.0,0.75,shared
n810,36,1.0,1.0,1.0,1.0,1.0,shared
n811,36,1.0,1.0,1.0,1.0,1.0,shared
n812,36,1.0,0.5,0.5,1.0,0.75,shared
n813,36,1.0,1.0,1.0,1.0,1.0,shared
n814,36,1.0,1.0,1.0,1.0,1.0,shared
n815,36,1.0,1.0,1.0,1.0,1.0,shared
n816,36,1.0,1.0,1.0,1.0,1.0,shared
n817,36,1.0,1.0,1.0,1.0,1.0,shared
n818,36,1.0,1.0,1.0,1.0,1.0,shared
n819,36,1.0,0.125,0.25,1.0,0.59375,shared
n820,36,1.0,0.14285714285714285,0.2857142857142857,1.0,0.6071428571428571,shared
n821,36,1.0,1.0,1.0,1.0,1.0,shared
n822,36,1.0,1.0,1.0,1.0,1.0,shared
n823,36,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,shared
n824,36,1.0,1.0,1.0,1.0,1.0,shared
n825,36,1.0,1.0,1.0,1.0,1.0,shared
n826,36,1.0,1.0,1.0,1.0,1.0,shared
n827,36,1.0,1.0,1.0,1.0,1.0,shared
n828,36,1.0,0.5,0.5,1.0,0.75,shared
n829,36,1.0,1.0,1.0,1.0,1.0,shared
n830,36,1.0,1.0,1.0,1.0,1.0,shared
n831,36,1.0,1.0,1.0,1.0,1.0,shared
n832,36,1.0,1.0,1.0,1.0,1.0,shared
n833,36,1.0,1.0,1.0,1.0,1.0,shared
n834,36,1.0,0.5,0.5,1.0,0.75,shared
n835,36,1.0,1.0,1.0,1.0,1.0,shared
n836,36,1.0,1.0,1.0,1.0,1.0,shared
n837,36,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,shared
n838,36,1.0,1.0,1.0,1.0,1.0,shared
n839,36,1.0,1.0,1.0,1.0,1.0,shared
n840,36,1.0,1.0,1.0,1.0,1.0,shared
n841,36,1.0,1.0,1.0,1.0,1.0,shared
n842,36,1.0,1.0,1.0,1.0,1.0,shared
n843,36,1.0,1.0,1.0,1.0,1.0,shared
n844,36,1.0,1.0,1.0,1.0,1.0,shared
n845,36,1.0,0.5,0.5,1.0,0.75,shared
n846,36,1.0,1.0,1.0,1.0,1.0,shared
n847,36,1.0,1.0,1.0,1.0,1.0,shared
n848,36,1.0,1.0,1.0,1.0,1.0,shared
n849,36,1.0,1.0,1.0,1.0,1.0,shared
n850,36,1.0,1.0,1.0,1.0,1.0,shared
n851,36,1.0,1.0,1.0,1.0,1.0,shared
n852,36,1.0,1.0,1.0,1.0,1.0,shared
n853,36,1.0,0.5769230769230769,0.23076923076923078,1.0,0.7019230769230769,shared
n854,36,1.0,1.0,1.0,1.0,1.0,shared
n855,36,1.0,1.0,1.0,1.0,1.0,shared
n856,36,1.0,1.0,1.0,1.0,1.0,shared
n857,36,1.0,0.5,0.5,1.0,0.75,shared
n858,36,1.0,1.0,1.0,1.0,1.0,shared
n859,36,1.0,1.0,1.0,1.0,1.0,shared
n860,36,1.0,1.0,1.0,1.0,1.0,shared
n861,36,1.0,1.0,1.0,1.0,1.0,shared
n862,36,1.0,1.0,1.0,1.0,1.0,shared
n863,36,1.0,1.0,1.0,1.0,1.0,shared
n864,36,1.0,1.0,1.0,1.0,1.0,shared
n865,36,1.0,1.0,1.0,1.0,1.0,shared
n866,36,1.0,1.0,1.0,1.0,1.0,shared
n867,36,1.0,1.0,1.0,1.0,1.0,shared
n868,36,1.0,1.0,1.0,1.0,1.0,shared
n869,36,1.0,1.0,1.0,1.0,1.0,shared
n870,36,1.0,1.0,1.0,1.0,1.0,shared
n871,36,1.0,1.0,1.0,1.0,1.0,shared
n872,36,1.0,1.0,1.0,1.0,1.0,shared
n873,36,1.0,1.0,1.0,1.0,1.0,shared
n874,36,1.0,1.0,1.0,1.0,1.0,shared
n875,36,1.0,1.0,1.0,1.0,1.0,shared
n876,36,1.0,1.0,1.0,1.0,1.0,shared
n877,36,1.0,1.0,1.0,1.0,1.0,shared
n878,36,1.0,1.0,1.0,1.0,1.0,shared
n879,36,1.0,1.0,1.0,1.0,1.0,shared
n880,36,1.0,1.0,1.0,1.0,1.0,shared
n881,36,1.0,1.0,1.0,1.0,1.0,shared
n882,36,1.0,1.0,1.0,1.0,1.0,shared
n883,36,1.0,1.0,1.0,1.0,1.0,shared
n884,36,1.0,1.0,1.0,1.0,1.0,shared
n885,36,1.0,1.0,1.0,1.0,1.0,shared
n886,36,1.0,1.0,1.0,1.0,1.0,shared
n887,36,1.0,1.0,1.0,1.0,1.0,shared
n888,36,1.0,1.0,1.0,1.0,1.0,shared
n889,36,1.0,1.0,1.0,1.0,1.0,shared
n890,36,1.0,1.0,1.0,1.0,1.0,shared
n891,36,1.0,1.0,1.0,1.0,1.0,shared
n892,36,1.0,1.0,0.5,1.0,0.875,shared
n893,36,1.0,0.3333333333333333,1.0,1.0,0.8333333333333333,shared
n894,36,1.0,1.0,1.0,1.0,1.0,shared
n895,36,1.0,1.0,1.0,1.0,1.0,shared
n896,36,1.0,1.0,1.0,1.0,1.0,shared
n897,36,1.0,1.0,1.0,1.0,1.0,shared
n898,36,1.0,1.0,1.0,1.0,1.0,shared
n899,36,1.0,1.0,1.0,1.0,1.0,shared
n900,36,1.0,0.5,0.5,1.0,0.75,shared
n901,36,1.0,1.0,1.0,1.0,1.0,shared
n902,36,1.0,1.0,1.0,1.0,1.0,shared
n903,36,1.0,1.0,1.0,1.0,1.0,shared
n904,36,1.0,1.0,1.0,1.0,1.0,shared
n905,36,1.0,1.0,1.0,1.0,1.0,shared
n906,36,1.0,1.0,1.0,1.0,1.0,shared
n907,36,1.0,1.0,1.0,1.0,1.0,shared
n908,36,1.0,1.0,1.0,1.0,1.0,shared
n909,36,1.0,0.5,0.5,1.0,0.75,shared
n910,36,1.0,1.0,1.0,1.0,1.0,shared
n911,36,1.0,1.0,1.0,1.0,1.0,shared
n912,36,1.0,1.0,1.0,1.0,1.0,shared
n913,36,1.0,1.0,1.0,1.0,1.0,shared
n914,36,1.0,1.0,1.0,1.0,1.0,shared
n915,36,1.0,1.0,1.0,1.0,1.0,shared
n916,36,1.0,1.0,1.0,1.0,1.0,shared
n917,36,1.0,1.0,1.0,1.0,1.0,shared
n918,36,1.0,0.5,0.5,1.0,0.75,shared
n919,36,1.0,1.0,1.0,1.0,1.0,shared
n920,36,1.0,0.5,0.5,1.0,0.75,shared
n921,36,1.0,0.5,0.5,1.0,0.75,shared
n922,36,1.0,1.0,1.0,1.0,1.0,shared
n923,36,1.0,1.0,1.0,1.0,1.0,shared
n924,36,1.0,1.0,1.0,1.0,1.0,shared
n925,36,1.0,1.0,1.0,1.0,1.0,shared
n926,36,1.0,1.0,1.0,1.0,1.0,shared
n927,36,1.0,1.0,1.0,1.0,1.0,shared
n928,36,1.0,1.0,1.0,1.0,1.0,shared
n929,36,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,shared
n930,36,1.0,1.0,1.0,1.0,1.0,shared
n931,36,1.0,1.0,1.0,1.0,1.0,shared
n932,36,1.0,1.0,1.0,1.0,1.0,shared
n933,36,1.0,1.0,1.0,1.0,1.0,shared
n934,36,1.0,1.0,1.0,1.0,1.0,shared
n935,36,1.0,1.0,1.0,1.0,1.0,shared
n936,36,1.0,1.0,1.0,1.0,1.0,shared
n937,36,1.0,1.0,1.0,1.0,1.0,shared
n938,36,1.0,1.0,1.0,1.0,1.0,shared
n939,36,1.0,0.5,0.5,1.0,0.75,shared
n940,36,1.0,1.0,1.0,1.0,1.0,shared
n941,36,1.0,0.5,0.5,1.0,0.75,shared
n942,36,1.0,1.0,1.0,1.0,1.0,shared
n943,36,1.0,1.0,1.0,1.0,1.0,shared
n944,36,1.0,1.0,1.0,1.0,1.0,shared
n945,36,1.0,1.0,1.0,1.0,1.0,shared
n946,36,1.0,1.0,1.0,1.0,1.0,shared
n947,36,1.0,1.0,1.0,1.0,1.0,shared
n948,36,1.0,1.0,1.0,1.0,1.0,shared
n949,36,1.0,1.0,1.0,1.0,1.0,shared
n950,36,1.0,1.0,1.0,1.0,1.0,shared
n951,36,1.0,0.5,0.5,1.0,0.75,shared
n952,36,1.0,1.0,1.0,1.0,1.0,shared
n953,36,1.0,0.5,0.5,1.0,0.75,shared
n954,36,1.0,0.5,0.5,1.0,0.75,shared
n955,36,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,shared
n956,36,1.0,1.0,1.0,1.0,1.0,shared
n957,36,1.0,1.0,1.0,1.0,1.0,shared
n958,36,1.0,1.0,1.0,1.0,1.0,shared
n959,36,1.0,1.0,1.0,1.0,1.0,shared
n960,36,1.0,1.0,1.0,1.0,1.0,shared
n961,36,1.0,1.0,1.0,1.0,1.0,shared
n962,36,1.0,1.0,1.0,1.0,1.0,shared
n963,36,1.0,1.0,1.0,1.0,1.0,shared
n964,36,1.0,1.0,1.0,1.0,1.0,shared
n965,36,1.0,1.0,1.0,1.0,1.0,shared
n966,36,1.0,1.0,1.0,1.0,1.0,shared
