source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n1055,n2457,4,1.0,1.0,1.0
n10550,n3492,4,1.0,1.0,1.0
n10551,n6796,3,0.75,1.0,0.875
n10552,n11700,4,1.0,1.0,1.0
n10553,n7118,4,1.0,1.0,1.0
n10554,n11712,4,1.0,1.0,1.0
n10555,n11717,4,1.0,1.0,1.0
n10556,n12241,4,1.0,1.0,1.0
n10557,n503,3,0.75,1.0,0.875
n10558,n1060,3,0.75,1.0,0.875
n10559,n8738,4,1.0,1.0,1.0
n1056,n679,3,0.75,1.0,0.875
n10560,n2495,3,0.75,1.0,0.875
n10561,n11762,4,1.0,1.0,1.0
n10562,n14093,4,1.0,1.0,1.0
n10563,n11767,4,1.0,1.0,1.0
n10564,n2147,4,1.0,1.0,1.0
n10565,n2150,4,1.0,1.0,1.0
n10566,n4391,4,1.0,1.0,1.0
n10567,n4441,4,1.0,1.0,1.0
n10568,n14125,4,1.0,1.0,1.0
n10569,n15208,4,1.0,1.0,1.0
n1057,n4059,4,1.0,1.0,1.0
n10570,n5092,4,1.0,1.0,1.0
n10571,n11790,3,0.75,1.0,0.875
n10572,n11794,3,0.75,1.0,0.875
n10573,n11803,3,0.75,1.0,0.875
n10574,n9241,4,1.0,1.0,1.0
n10575,n11804,4,1.0,1.0,1.0
n10576,n9249,4,1.0,1.0,1.0
n10577,n2374,4,1.0,1.0,1.0
n10578,n8039,3,0.75,1.0,0.875
n10579,n8232,3,0.75,1.0,0.875
n1058,n10328,4,1.0,1.0,1.0
n10580,n8704,3,0.75,1.0,0.875
n10581,n2605,4,1.0,1.0,1.0
n10582,n9552,4,1.0,1.0,1.0
n10583,n2631,4,1.0,1.0,1.0
n10584,n7123,4,1.0,1.0,1.0
n10585,n11002,4,1.0,1.0,1.0
n10586,n10690,4,1.0,1.0,1.0
n10587,n12615,4,1.0,1.0,1.0
n10588,n13444,4,1.0,1.0,1.0
n10589,n13648,3,0.75,1.0,0.875
n1059,n4061,3,0.75,1.0,0.875
n10590,n11883,3,0.75,1.0,0.875
n10591,n2961,4,1.0,1.0,1.0
n10592,n11322,4,1.0,1.0,1.0
n10593,n11907,4,1.0,1.0,1.0
n10594,n12139,4,1.0,1.0,1.0
n10595,n11930,4,1.0,1.0,1.0
n10596,n3174,4,1.0,1.0,1.0
n10597,n3180,4,1.0,1.0,1.0
n10598,n5871,4,1.0,1.0,1.0
n10599,n2764,4,1.0,1.0,1.0
n106,n986,4,1.0,1.0,1.0
n1060,n4062,3,0.75,1.0,0.875
n10600,n2850,3,0.75,1.0,0.875
n10601,n3286,3,0.75,1.0,0.875
n10602,n12784,4,1.0,1.0,1.0
n10603,n12621,4,1.0,1.0,1.0
n10604,n13155,4,1.0,1.0,1.0
n10605,n15417,4,1.0,1.0,1.0
n10606,n463,4,1.0,1.0,1.0
n10607,n13301,4,1.0,1.0,1.0
n10608,n15463,4,1.0,1.0,1.0
n10609,n11822,4,1.0,1.0,1.0
n1061,n4065,4,1.0,1.0,1.0
n10610,n9315,4,1.0,1.0,1.0
n10611,n11023,4,1.0,1.0,1.0
n10612,n15315,4,1.0,1.0,1.0
n10613,n11019,4,1.0,1.0,1.0
n10614,n14200,4,1.0,1.0,1.0
n10615,n13733,4,1.0,1.0,1.0
n10616,n11434,4,1.0,1.0,1.0
n10617,n12748,4,1.0,1.0,1.0
n10618,n3690,4,1.0,1.0,1.0
n10619,n12449,4,1.0,1.0,1.0
n1062,n777,3,0.75,1.0,0.875
n10620,n12466,4,1.0,1.0,1.0
n10621,n14696,4,1.0,1.0,1.0
n10622,n12060,4,1.0,1.0,1.0
n10623,n14237,3,0.75,1.0,0.875
n10624,n180,4,1.0,1.0,1.0
n10625,n12069,3,0.75,1.0,0.875
n10626,n12056,4,1.0,1.0,1.0
n10627,n15182,4,1.0,1.0,1.0
n10628,n12094,4,1.0,1.0,1.0
n10629,n8147,4,1.0,1.0,1.0
n1063,n4074,4,1.0,1.0,1.0
n10630,n214,3,0.75,1.0,0.875
n10631,n1264,4,1.0,1.0,1.0
n10632,n4026,4,1.0,1.0,1.0
n10633,n6400,3,0.75,1.0,0.875
n10634,n9132,4,1.0,1.0,1.0
n10635,n757,4,1.0,1.0,1.0
n10636,n3983,4,1.0,1.0,1.0
n10637,n1111,4,1.0,1.0,1.0
n10638,n6125,3,0.75,1.0,0.875
n10639,n1211,4,1.0,1.0,1.0
n1064,n11149,4,1.0,1.0,1.0
n10640,n4192,4,1.0,1.0,1.0
n10641,n1462,4,1.0,1.0,1.0
n10642,n11658,4,1.0,1.0,1.0
n10643,n12653,4,1.0,1.0,1.0
n10644,n12934,3,0.75,1.0,0.875
n10645,n4346,4,1.0,1.0,1.0
n10646,n12197,4,1.0,1.0,1.0
n10647,n549,4,1.0,1.0,1.0
n10648,n7811,4,1.0,1.0,1.0
n10649,n1586,4,1.0,1.0,1.0
n1065,n2965,4,1.0,1.0,1.0
n10650,n12219,4,1.0,1.0,1.0
n10651,n2585,4,1.0,1.0,1.0
n10652,n10203,4,1.0,1.0,1.0
n10653,n2719,3,0.75,1.0,0.875
n10654,n12263,4,1.0,1.0,1.0
n10655,n12267,4,1.0,1.0,1.0
n10656,n7314,4,1.0,1.0,1.0
n10657,n4765,3,0.75,1.0,0.875
n10658,n2956,4,1.0,1.0,1.0
n10659,n15199,4,1.0,1.0,1.0
n1066,n999,4,1.0,1.0,1.0
n10660,n11773,4,1.0,1.0,1.0
n10661,n3231,4,1.0,1.0,1.0
n10662,n5145,4,1.0,1.0,1.0
n10663,n4855,3,0.75,1.0,0.875
n10664,n11783,3,0.75,1.0,0.875
n10665,n3499,4,1.0,1.0,1.0
n10666,n12321,4,1.0,1.0,1.0
n10666,n9549,4,1.0,1.0,1.0
n10667,n13271,4,1.0,1.0,1.0
n10667,n3748,4,1.0,1.0,1.0
n10668,n5015,4,1.0,1.0,1.0
n10669,n14609,3,0.75,1.0,0.875
n1067,n3038,4,1.0,1.0,1.0
n10670,n15540,4,1.0,1.0,1.0
n10671,n3946,4,1.0,1.0,1.0
n10672,n9311,4,1.0,1.0,1.0
n10673,n12372,4,1.0,1.0,1.0
n10674,n12374,4,1.0,1.0,1.0
n10675,n1039,4,1.0,1.0,1.0
n10676,n1096,3,0.75,1.0,0.875
n10677,n5108,3,0.75,1.0,0.875
n10678,n3357,3,0.75,1.0,0.875
n10679,n5367,4,1.0,1.0,1.0
n1068,n812,4,1.0,1.0,1.0
n10680,n1504,4,1.0,1.0,1.0
n10681,n5185,4,1.0,1.0,1.0
n10682,n5212,4,1.0,1.0,1.0
n10683,n12398,4,1.0,1.0,1.0
n10684,n6356,4,1.0,1.0,1.0
n10685,n4686,4,1.0,1.0,1.0
n10686,n12446,4,1.0,1.0,1.0
n10687,n4439,3,0.75,1.0,0.875
n10687,n8217,3,0.75,1.0,0.875
n10688,n2085,4,1.0,1.0,1.0
n10689,n2152,4,1.0,1.0,1.0
n1069,n4081,4,1.0,1.0,1.0
n10690,n4547,4,1.0,1.0,1.0
n10691,n2525,4,1.0,1.0,1.0
n10692,n4718,3,0.75,1.0,0.875
n10693,n5452,3,0.75,1.0,0.875
n10694,n5324,3,0.75,1.0,0.875
n10695,n5383,3,0.75,1.0,0.875
n10696,n4154,4,1.0,1.0,1.0
n10697,n4260,4,1.0,1.0,1.0
n10698,n2831,3,0.75,1.0,0.875
n10699,n12489,4,1.0,1.0,1.0
n107,n9307,3,0.75,1.0,0.875
n1070,n2474,4,1.0,1.0,1.0
n10700,n5378,3,0.75,1.0,0.875
n10701,n5391,4,1.0,1.0,1.0
n10702,n5488,4,1.0,1.0,1.0
n10703,n6629,3,0.75,1.0,0.875
n10704,n5890,4,1.0,1.0,1.0
n10705,n5621,3,0.75,1.0,0.875
n10706,n12533,3,0.75,1.0,0.875
n10707,n7447,4,1.0,1.0,1.0
n10708,n9993,4,1.0,1.0,1.0
n10709,n6216,4,1.0,1.0,1.0
n1071,n884,4,1.0,1.0,1.0
n10710,n11287,4,1.0,1.0,1.0
n10711,n6460,4,1.0,1.0,1.0
n10712,n6492,3,0.75,1.0,0.875
n10713,n12561,4,1.0,1.0,1.0
n10714,n4277,4,1.0,1.0,1.0
n10715,n12562,3,0.75,1.0,0.875
n10716,n6508,4,1.0,1.0,1.0
n10717,n12564,4,1.0,1.0,1.0
n10718,n12242,4,1.0,1.0,1.0
n10719,n12565,4,1.0,1.0,1.0
n1072,n3345,4,1.0,1.0,1.0
n10720,n12268,4,1.0,1.0,1.0
n10721,n5801,4,1.0,1.0,1.0
n10722,n12570,4,1.0,1.0,1.0
n10723,n6923,4,1.0,1.0,1.0
n10724,n6701,4,1.0,1.0,1.0
n10725,n14771,4,1.0,1.0,1.0
n10726,n761,4,1.0,1.0,1.0
n10727,n5876,4,1.0,1.0,1.0
n10728,n13412,4,1.0,1.0,1.0
n10729,n4643,3,0.75,1.0,0.875
n1073,n14311,4,1.0,1.0,1.0
n10730,n8923,3,0.75,1.0,0.875
n10731,n9916,4,1.0,1.0,1.0
n10732,n11464,4,1.0,1.0,1.0
n10733,n12606,4,1.0,1.0,1.0
n10734,n14433,4,1.0,1.0,1.0
n10735,n7217,4,1.0,1.0,1.0
n10736,n7299,3,0.75,1.0,0.875
n10737,n13523,4,1.0,1.0,1.0
n10738,n12632,4,1.0,1.0,1.0
n10739,n15101,4,1.0,1.0,1.0
n1074,n888,4,1.0,1.0,1.0
n10740,n12636,4,1.0,1.0,1.0
n10741,n12747,4,1.0,1.0,1.0
n10742,n7513,3,0.75,1.0,0.875
n10743,n931,4,1.0,1.0,1.0
n10744,n8041,4,1.0,1.0,1.0
n10745,n9125,4,1.0,1.0,1.0
n10746,n5270,4,1.0,1.0,1.0
n10747,n5787,4,1.0,1.0,1.0
n10748,n7276,4,1.0,1.0,1.0
n10749,n797,4,1.0,1.0,1.0
n1075,n7383,4,1.0,1.0,1.0
n10750,n6186,4,1.0,1.0,1.0
n10751,n4408,4,1.0,1.0,1.0
n10752,n13209,3,0.75,1.0,0.875
n10753,n9976,3,0.75,1.0,0.875
n10754,n11798,4,1.0,1.0,1.0
n10755,n313,4,1.0,1.0,1.0
n10756,n6409,3,0.75,1.0,0.875
n10757,n6412,3,0.75,1.0,0.875
n10758,n8991,3,0.75,1.0,0.875
n10759,n2903,4,1.0,1.0,1.0
n1076,n4092,4,1.0,1.0,1.0
n10760,n6448,3,0.75,1.0,0.875
n10761,n14182,4,1.0,1.0,1.0
n10762,n12732,4,1.0,1.0,1.0
n10763,n3833,4,1.0,1.0,1.0
n10764,n6711,4,1.0,1.0,1.0
n10765,n1612,4,1.0,1.0,1.0
n10766,n9615,3,0.75,1.0,0.875
n10767,n12760,4,1.0,1.0,1.0
n10768,n4863,4,1.0,1.0,1.0
n10769,n12316,3,0.75,1.0,0.875
n1077,n3456,4,1.0,1.0,1.0
n10770,n204,4,1.0,1.0,1.0
n10771,n5068,4,1.0,1.0,1.0
n10772,n1732,4,1.0,1.0,1.0
n10773,n5274,4,1.0,1.0,1.0
n10774,n12427,4,1.0,1.0,1.0
n10775,n6595,3,0.75,1.0,0.875
n10776,n6627,4,1.0,1.0,1.0
n10777,n12586,4,1.0,1.0,1.0
n10778,n6120,4,1.0,1.0,1.0
n10779,n3881,4,1.0,1.0,1.0
n1078,n3462,3,0.75,1.0,0.875
n10780,n12650,4,1.0,1.0,1.0
n10781,n9363,4,1.0,1.0,1.0
n10782,n11587,4,1.0,1.0,1.0
n10783,n6575,4,1.0,1.0,1.0
n10784,n6003,4,1.0,1.0,1.0
n10785,n6667,4,1.0,1.0,1.0
n10786,n12813,4,1.0,1.0,1.0
n10787,n7165,3,0.75,1.0,0.875
n10788,n12830,4,1.0,1.0,1.0
n10789,n12938,3,0.75,1.0,0.875
n1079,n9524,3,0.75,1.0,0.875
n10790,n12975,4,1.0,1.0,1.0
n10791,n12840,4,1.0,1.0,1.0
n10792,n886,3,0.75,1.0,0.875
n10793,n13146,4,1.0,1.0,1.0
n10794,n6784,4,1.0,1.0,1.0
n10795,n7977,4,1.0,1.0,1.0
n10796,n12857,4,1.0,1.0,1.0
n10797,n13357,4,1.0,1.0,1.0
n10798,n5478,3,0.75,1.0,0.875
n10799,n7409,4,1.0,1.0,1.0
n108,n14003,4,1.0,1.0,1.0
n1080,n7162,4,1.0,1.0,1.0
n10800,n12892,4,1.0,1.0,1.0
n10801,n7018,3,0.75,1.0,0.875
n10802,n677,3,0.75,1.0,0.875
n10803,n13956,4,1.0,1.0,1.0
n10804,n12918,4,1.0,1.0,1.0
n10805,n872,4,1.0,1.0,1.0
n10806,n14029,3,0.75,1.0,0.875
n10807,n10786,4,1.0,1.0,1.0
n10808,n7660,4,1.0,1.0,1.0
n10809,n13936,3,0.75,1.0,0.875
n1081,n3911,4,1.0,1.0,1.0
n10810,n7192,4,1.0,1.0,1.0
n10811,n12939,4,1.0,1.0,1.0
n10812,n7198,4,1.0,1.0,1.0
n10813,n11260,3,0.75,1.0,0.875
n10814,n15177,4,1.0,1.0,1.0
n10815,n14334,4,1.0,1.0,1.0
n10816,n2835,4,1.0,1.0,1.0
n10817,n12958,4,1.0,1.0,1.0
n10818,n12962,3,0.75,1.0,0.875
n10819,n12967,4,1.0,1.0,1.0
n1082,n4096,4,1.0,1.0,1.0
n10820,n12972,3,0.75,1.0,0.875
n10821,n7335,3,0.75,1.0,0.875
n10822,n7380,4,1.0,1.0,1.0
n10823,n8796,4,1.0,1.0,1.0
n10824,n13004,4,1.0,1.0,1.0
n10825,n7414,3,0.75,1.0,0.875
n10826,n7427,4,1.0,1.0,1.0
n10827,n13845,3,0.75,1.0,0.875
n10828,n13013,4,1.0,1.0,1.0
n10829,n7470,4,1.0,1.0,1.0
n1083,n1078,3,0.75,1.0,0.875
n10830,n15139,4,1.0,1.0,1.0
n10831,n14389,4,1.0,1.0,1.0
n10832,n11864,4,1.0,1.0,1.0
n10833,n7492,4,1.0,1.0,1.0
n10834,n13031,4,1.0,1.0,1.0
n10835,n7545,3,0.75,1.0,0.875
n10836,n11923,4,1.0,1.0,1.0
n10837,n15204,4,1.0,1.0,1.0
n10838,n12439,4,1.0,1.0,1.0
n10839,n104,4,1.0,1.0,1.0
n1084,n1080,4,1.0,1.0,1.0
n10840,n116,3,0.75,1.0,0.875
n10841,n4459,4,1.0,1.0,1.0
n10842,n7603,3,0.75,1.0,0.875
n10843,n200,3,0.75,1.0,0.875
n10844,n3580,4,1.0,1.0,1.0
n10845,n579,4,1.0,1.0,1.0
n10846,n13100,3,0.75,1.0,0.875
n10847,n7735,4,1.0,1.0,1.0
n10848,n9911,3,0.75,1.0,0.875
n10849,n2702,3,0.75,1.0,0.875
n1085,n4139,4,1.0,1.0,1.0
n10850,n11083,4,1.0,1.0,1.0
n10851,n798,4,1.0,1.0,1.0
n10852,n3055,4,1.0,1.0,1.0
n10853,n3716,4,1.0,1.0,1.0
n10854,n1014,4,1.0,1.0,1.0
n10855,n4009,4,1.0,1.0,1.0
n10856,n7861,4,1.0,1.0,1.0
n10857,n4307,3,0.75,1.0,0.875
n10858,n1317,3,0.75,1.0,0.875
n10859,n1331,4,1.0,1.0,1.0
n1086,n4697,3,0.75,1.0,0.875
n10860,n1438,3,0.75,1.0,0.875
n10861,n7933,4,1.0,1.0,1.0
n10862,n7959,4,1.0,1.0,1.0
n10863,n7966,4,1.0,1.0,1.0
n10864,n13174,4,1.0,1.0,1.0
n10865,n13185,3,0.75,1.0,0.875
n10866,n1834,4,1.0,1.0,1.0
n10867,n7750,4,1.0,1.0,1.0
n10868,n1864,4,1.0,1.0,1.0
n10869,n1897,4,1.0,1.0,1.0
n1087,n1911,4,1.0,1.0,1.0
n10870,n1296,4,1.0,1.0,1.0
n10871,n7921,4,1.0,1.0,1.0
n10872,n9267,4,1.0,1.0,1.0
n10873,n4229,4,1.0,1.0,1.0
n10874,n13225,4,1.0,1.0,1.0
n10875,n2669,4,1.0,1.0,1.0
n10876,n3276,4,1.0,1.0,1.0
n10877,n5371,3,0.75,1.0,0.875
n10878,n2232,4,1.0,1.0,1.0
n10879,n8897,4,1.0,1.0,1.0
n1088,n5789,3,0.75,1.0,0.875
n10880,n5660,4,1.0,1.0,1.0
n10881,n13239,4,1.0,1.0,1.0
n10882,n2435,4,1.0,1.0,1.0
n10883,n2546,4,1.0,1.0,1.0
n10884,n2560,4,1.0,1.0,1.0
n10885,n9209,4,1.0,1.0,1.0
n10885,n9873,4,1.0,1.0,1.0
n10886,n13266,4,1.0,1.0,1.0
n10887,n2610,4,1.0,1.0,1.0
n10888,n9980,4,1.0,1.0,1.0
n10889,n9613,4,1.0,1.0,1.0
n1089,n4799,3,0.75,1.0,0.875
n10890,n13272,3,0.75,1.0,0.875
n10891,n9702,4,1.0,1.0,1.0
n10892,n10419,4,1.0,1.0,1.0
n10893,n2713,3,0.75,1.0,0.875
n10894,n11071,4,1.0,1.0,1.0
n10895,n10456,4,1.0,1.0,1.0
n10896,n2808,3,0.75,1.0,0.875
n10897,n2824,4,1.0,1.0,1.0
n10898,n10743,4,1.0,1.0,1.0
n10899,n2857,4,1.0,1.0,1.0
n109,n337,4,1.0,1.0,1.0
n1090,n4188,4,1.0,1.0,1.0
n10900,n9924,4,1.0,1.0,1.0
n10901,n8300,4,1.0,1.0,1.0
n10902,n8366,4,1.0,1.0,1.0
n10903,n13313,4,1.0,1.0,1.0
n10904,n6453,4,1.0,1.0,1.0
n10905,n13318,3,0.75,1.0,0.875
n10906,n12873,4,1.0,1.0,1.0
n10907,n14254,3,0.75,1.0,0.875
n10908,n13657,4,1.0,1.0,1.0
n10909,n8409,4,1.0,1.0,1.0
n1091,n8664,3,0.75,1.0,0.875
n10910,n8434,4,1.0,1.0,1.0
n10911,n8444,4,1.0,1.0,1.0
n10912,n14482,4,1.0,1.0,1.0
n10913,n12793,4,1.0,1.0,1.0
n10914,n14147,3,0.75,1.0,0.875
n10915,n3865,3,0.75,1.0,0.875
n10916,n13370,4,1.0,1.0,1.0
n10917,n13380,4,1.0,1.0,1.0
n10918,n13381,4,1.0,1.0,1.0
n10919,n8530,4,1.0,1.0,1.0
n1092,n4945,4,1.0,1.0,1.0
n10920,n4115,3,0.75,1.0,0.875
n10921,n4117,4,1.0,1.0,1.0
n10922,n4224,4,1.0,1.0,1.0
n10923,n4284,3,0.75,1.0,0.875
n10924,n8762,4,1.0,1.0,1.0
n10925,n8632,4,1.0,1.0,1.0
n10926,n8648,3,0.75,1.0,0.875
n10927,n10111,4,1.0,1.0,1.0
n10928,n10180,4,1.0,1.0,1.0
n10929,n10863,4,1.0,1.0,1.0
n1093,n5105,3,0.75,1.0,0.875
n10930,n13778,4,1.0,1.0,1.0
n10930,n8672,4,1.0,1.0,1.0
n10931,n3101,4,1.0,1.0,1.0
n10932,n13430,3,0.75,1.0,0.875
n10933,n6913,4,1.0,1.0,1.0
n10934,n4907,3,0.75,1.0,0.875
n10935,n13806,4,1.0,1.0,1.0
n10936,n8715,4,1.0,1.0,1.0
n10937,n13439,4,1.0,1.0,1.0
n10938,n2388,4,1.0,1.0,1.0
n10939,n13460,4,1.0,1.0,1.0
n1094,n1303,4,1.0,1.0,1.0
n10940,n2519,3,0.75,1.0,0.875
n10941,n8838,3,0.75,1.0,0.875
n10942,n5443,3,0.75,1.0,0.875
n10943,n5469,4,1.0,1.0,1.0
n10944,n8872,4,1.0,1.0,1.0
n10945,n5696,4,1.0,1.0,1.0
n10946,n8937,3,0.75,1.0,0.875
n10947,n6530,4,1.0,1.0,1.0
n10948,n8980,4,1.0,1.0,1.0
n10949,n13520,4,1.0,1.0,1.0
n1095,n4206,3,0.75,1.0,0.875
n10950,n14413,3,0.75,1.0,0.875
n10951,n6037,4,1.0,1.0,1.0
n10952,n7579,4,1.0,1.0,1.0
n10953,n15373,4,1.0,1.0,1.0
n10954,n13540,3,0.75,1.0,0.875
n10955,n13541,4,1.0,1.0,1.0
n10956,n9100,3,0.75,1.0,0.875
n10957,n3240,4,1.0,1.0,1.0
n10958,n12170,3,0.75,1.0,0.875
n10959,n6527,3,0.75,1.0,0.875
n1096,n5257,3,0.75,1.0,0.875
n10960,n12255,4,1.0,1.0,1.0
n10961,n6214,4,1.0,1.0,1.0
n10962,n6359,3,0.75,1.0,0.875
n10963,n9173,4,1.0,1.0,1.0
n10964,n12905,4,1.0,1.0,1.0
n10965,n6802,4,1.0,1.0,1.0
n10966,n6841,4,1.0,1.0,1.0
n10967,n13588,3,0.75,1.0,0.875
n10968,n8647,4,1.0,1.0,1.0
n10969,n6999,4,1.0,1.0,1.0
n1097,n10060,3,0.75,1.0,0.875
n10970,n9897,3,0.75,1.0,0.875
n10971,n11703,4,1.0,1.0,1.0
n10972,n9323,3,0.75,1.0,0.875
n10973,n7339,4,1.0,1.0,1.0
n10974,n14757,4,1.0,1.0,1.0
n10975,n6781,4,1.0,1.0,1.0
n10976,n7362,3,0.75,1.0,0.875
n10977,n14988,4,1.0,1.0,1.0
n10978,n15133,4,1.0,1.0,1.0
n10979,n7647,4,1.0,1.0,1.0
n1098,n13764,3,0.75,1.0,0.875
n10980,n7522,4,1.0,1.0,1.0
n10981,n9424,4,1.0,1.0,1.0
n10982,n9618,4,1.0,1.0,1.0
n10983,n737,4,1.0,1.0,1.0
n10984,n7761,4,1.0,1.0,1.0
n10985,n869,4,1.0,1.0,1.0
n10986,n13651,4,1.0,1.0,1.0
n10987,n13652,4,1.0,1.0,1.0
n10988,n1019,4,1.0,1.0,1.0
n10989,n4400,4,1.0,1.0,1.0
n1099,n3751,4,1.0,1.0,1.0
n10990,n7880,4,1.0,1.0,1.0
n10991,n13663,4,1.0,1.0,1.0
n10992,n1611,4,1.0,1.0,1.0
n10993,n7900,4,1.0,1.0,1.0
n10994,n9503,4,1.0,1.0,1.0
n10995,n8259,3,0.75,1.0,0.875
n10996,n8107,4,1.0,1.0,1.0
n10997,n9562,3,0.75,1.0,0.875
n10998,n8190,4,1.0,1.0,1.0
n10999,n9598,4,1.0,1.0,1.0
n11,n90,4,1.0,1.0,1.0
n110,n14936,4,1.0,1.0,1.0
n1100,n5090,3,0.75,1.0,0.875
n11000,n13690,3,0.75,1.0,0.875
n11001,n8335,4,1.0,1.0,1.0
n11002,n13700,4,1.0,1.0,1.0
n11003,n12854,4,1.0,1.0,1.0
n11004,n13586,4,1.0,1.0,1.0
n11005,n9651,4,1.0,1.0,1.0
n11006,n13711,4,1.0,1.0,1.0
n11007,n1261,4,1.0,1.0,1.0
n11007,n1262,4,1.0,1.0,1.0
n11007,n4924,4,1.0,1.0,1.0
n11008,n1951,4,1.0,1.0,1.0
n11009,n275,4,1.0,1.0,1.0
n1101,n5380,4,1.0,1.0,1.0
n11010,n5109,4,1.0,1.0,1.0
n11011,n9745,4,1.0,1.0,1.0
n11012,n13742,4,1.0,1.0,1.0
n11013,n13743,4,1.0,1.0,1.0
n11014,n9754,3,0.75,1.0,0.875
n11015,n13745,4,1.0,1.0,1.0
n11016,n5313,4,1.0,1.0,1.0
n11017,n5343,3,0.75,1.0,0.875
n11018,n9759,4,1.0,1.0,1.0
n11019,n5496,4,1.0,1.0,1.0
n1102,n1408,4,1.0,1.0,1.0
n11020,n5850,4,1.0,1.0,1.0
n11021,n9790,4,1.0,1.0,1.0
n11022,n5945,3,0.75,1.0,0.875
n11023,n9082,4,1.0,1.0,1.0
n11024,n11678,4,1.0,1.0,1.0
n11025,n9852,4,1.0,1.0,1.0
n11026,n6497,4,1.0,1.0,1.0
n11027,n6501,3,0.75,1.0,0.875
n11028,n9261,3,0.75,1.0,0.875
n11029,n14373,4,1.0,1.0,1.0
n1103,n11458,4,1.0,1.0,1.0
n11030,n9912,4,1.0,1.0,1.0
n11031,n9336,4,1.0,1.0,1.0
n11032,n14925,4,1.0,1.0,1.0
n11033,n13802,4,1.0,1.0,1.0
n11034,n13807,3,0.75,1.0,0.875
n11035,n7907,3,0.75,1.0,0.875
n11036,n13818,4,1.0,1.0,1.0
n11037,n8293,4,1.0,1.0,1.0
n11038,n9975,4,1.0,1.0,1.0
n11039,n13822,4,1.0,1.0,1.0
n11039,n8185,4,1.0,1.0,1.0
n1104,n6548,3,0.75,1.0,0.875
n11040,n2545,4,1.0,1.0,1.0
n11041,n9596,4,1.0,1.0,1.0
n11042,n8291,4,1.0,1.0,1.0
n11043,n9616,3,0.75,1.0,0.875
n11044,n8413,4,1.0,1.0,1.0
n11045,n13836,4,1.0,1.0,1.0
n11046,n10028,4,1.0,1.0,1.0
n11047,n10043,3,0.75,1.0,0.875
n11048,n13843,4,1.0,1.0,1.0
n11048,n5616,4,1.0,1.0,1.0
n11049,n5794,3,0.75,1.0,0.875
n1105,n5981,4,1.0,1.0,1.0
n11050,n6961,4,1.0,1.0,1.0
n11051,n9998,4,1.0,1.0,1.0
n11052,n10126,4,1.0,1.0,1.0
n11053,n9680,3,0.75,1.0,0.875
n11054,n7732,3,0.75,1.0,0.875
n11055,n10108,3,0.75,1.0,0.875
n11056,n8673,3,0.75,1.0,0.875
n11057,n10051,3,0.75,1.0,0.875
n11058,n10163,3,0.75,1.0,0.875
n11059,n10157,3,0.75,1.0,0.875
n1106,n5749,4,1.0,1.0,1.0
n11060,n10175,4,1.0,1.0,1.0
n11061,n13879,4,1.0,1.0,1.0
n11062,n10455,3,0.75,1.0,0.875
n11063,n12846,4,1.0,1.0,1.0
n11064,n10802,3,0.75,1.0,0.875
n11065,n10493,4,1.0,1.0,1.0
n11066,n13914,3,0.75,1.0,0.875
n11067,n10273,4,1.0,1.0,1.0
n11068,n13926,4,1.0,1.0,1.0
n11069,n10281,4,1.0,1.0,1.0
n1107,n1448,4,1.0,1.0,1.0
n11070,n13927,4,1.0,1.0,1.0
n11071,n10287,4,1.0,1.0,1.0
n11072,n1407,4,1.0,1.0,1.0
n11073,n4794,4,1.0,1.0,1.0
n11074,n10733,4,1.0,1.0,1.0
n11075,n13140,4,1.0,1.0,1.0
n11076,n10359,4,1.0,1.0,1.0
n11077,n8684,4,1.0,1.0,1.0
n11078,n13955,3,0.75,1.0,0.875
n11079,n10397,3,0.75,1.0,0.875
n1108,n13236,4,1.0,1.0,1.0
n11080,n10406,4,1.0,1.0,1.0
n11081,n11050,4,1.0,1.0,1.0
n11082,n11057,3,0.75,1.0,0.875
n11083,n10790,4,1.0,1.0,1.0
n11084,n14556,4,1.0,1.0,1.0
n11085,n14721,4,1.0,1.0,1.0
n11086,n10471,3,0.75,1.0,0.875
n11087,n11360,4,1.0,1.0,1.0
n11088,n7885,4,1.0,1.0,1.0
n11089,n2778,4,1.0,1.0,1.0
n1109,n13780,3,0.75,1.0,0.875
n11090,n11570,4,1.0,1.0,1.0
n11091,n2048,4,1.0,1.0,1.0
n11092,n8098,3,0.75,1.0,0.875
n11093,n11843,4,1.0,1.0,1.0
n11094,n2940,4,1.0,1.0,1.0
n11095,n11966,4,1.0,1.0,1.0
n11096,n14040,4,1.0,1.0,1.0
n11097,n4458,4,1.0,1.0,1.0
n11098,n9960,3,0.75,1.0,0.875
n11099,n10382,4,1.0,1.0,1.0
n111,n15442,4,1.0,1.0,1.0
n1110,n7113,3,0.75,1.0,0.875
n11100,n12297,4,1.0,1.0,1.0
n11101,n10670,4,1.0,1.0,1.0
n11102,n10673,4,1.0,1.0,1.0
n11103,n10689,4,1.0,1.0,1.0
n11104,n5260,3,0.75,1.0,0.875
n11105,n5483,4,1.0,1.0,1.0
n11106,n14078,3,0.75,1.0,0.875
n11107,n10709,4,1.0,1.0,1.0
n11108,n10720,4,1.0,1.0,1.0
n11109,n6670,4,1.0,1.0,1.0
n1111,n4265,4,1.0,1.0,1.0
n11110,n10731,4,1.0,1.0,1.0
n11111,n10754,4,1.0,1.0,1.0
n11112,n11553,4,1.0,1.0,1.0
